exp_id,dataset,partition,seed,method,alpha,run_id,BA,ASR,ASR_before,asr_reduction,cf0_available,cf0_BA,cf0_ASR,history_rounds,history_every,global_u_norm,global_dm_norm,global_cos_u_negdm,global_rho,global_cos_u_dr,conv1_u_norm,conv1_dm_norm,conv1_cos_u_negdm,conv1_rho,conv1_cos_u_dr,conv2_u_norm,conv2_dm_norm,conv2_cos_u_negdm,conv2_rho,conv2_cos_u_dr,fc1_u_norm,fc1_dm_norm,fc1_cos_u_negdm,fc1_rho,fc1_cos_u_dr,fc2_u_norm,fc2_dm_norm,fc2_cos_u_negdm,fc2_rho,fc2_cos_u_dr,global_cos_u_d,global_d_norm,global_rel_dist_cf,conv1_cos_u_d,conv1_d_norm,conv1_rel_dist_cf,conv2_cos_u_d,conv2_d_norm,conv2_rel_dist_cf,fc1_cos_u_d,fc1_d_norm,fc1_rel_dist_cf,fc2_cos_u_d,fc2_d_norm,fc2_rel_dist_cf
cifar10_iid,cifar10,iid,0,short_retrain,0.75,cifar10_iid/seed0/short_retrain_alpha0.75,0.691,0.8808888888888889,0.9093333333333333,0.028444444444444383,False,0.6854,0.022444444444444444,20,2,1.9670617580413818,1.9523067474365234,-0.06442725658416748,-0.0649089440703392,0.6054900884628296,0.5268634557723999,0.48429417610168457,-0.6632475256919861,-0.7215466499328613,0.9375954866409302,0.7344120144844055,0.8009727597236633,-0.32583385705947876,-0.2987569570541382,0.7741889357566833,1.6531994342803955,1.601833462715149,0.07372438907623291,0.07608397305011749,0.486143559217453,0.5651503801345825,0.6080194711685181,-0.23791155219078064,-0.2211374044418335,0.8025597929954529,,,,,,,,,,,,,,,
cifar10_iid,cifar10,iid,0,federaser,0.75,cifar10_iid/seed0/federaser_alpha0.75,0.4626,0.0768888888888889,0.9093333333333333,0.8324444444444444,False,0.6854,0.022444444444444444,20,2,10.362910270690918,1.9523067474365234,0.3680507242679596,1.9534677267074585,-0.743414044380188,3.790663957595825,0.48429417610168457,0.7400026917457581,5.792142868041992,-0.9361738562583923,4.60213041305542,0.8009727597236633,0.49453818798065186,2.8414549827575684,-0.8448933959007263,7.653641223907471,1.601833462715149,0.2630012631416321,1.2565585374832153,-0.6150092482566833,3.6425247192382812,0.6080194711685181,0.46978136897087097,2.814368486404419,-0.8688773512840271,,,,,,,,,,,,,,,
cifar10_iid,cifar10,iid,0,grad_negation,0.75,cifar10_iid/seed0/grad_negation_alpha0.75,0.6801,0.8364444444444444,0.9093333333333333,0.07288888888888889,False,0.6854,0.022444444444444444,20,2,3.1604979038238525,1.9523067474365234,-0.05780712515115738,-0.0935736894607544,0.365867555141449,0.8666163682937622,0.48429417610168457,-0.4055396616458893,-0.7256895899772644,0.678892970085144,1.6674996614456177,0.8009727597236633,-0.18802353739738464,-0.39143532514572144,0.34825289249420166,2.4235565662384033,1.601833462715149,0.02923382632434368,0.04422782361507416,0.30408552289009094,0.7642266750335693,0.6080194711685181,-0.10511338710784912,-0.13211826980113983,0.470836877822876,,,,,,,,,,,,,,,
cifar10_iid,cifar10,iid,0,full_retrain,0.75,cifar10_iid/seed0/full_retrain_alpha0.75,0.6897,0.589,0.9093333333333333,0.32033333333333336,False,0.6854,0.022444444444444444,20,2,24.56307601928711,1.9523067474365234,0.22380611300468445,2.8156039714813232,-0.5724215507507324,11.256678581237793,0.48429417610168457,0.4809892177581787,11.179858207702637,-0.6566404104232788,11.963726043701172,0.8009727597236633,0.27202603220939636,4.063113689422607,-0.5673611760139465,15.72115421295166,1.601833462715149,0.1499411165714264,1.4715056419372559,-0.512891948223114,9.293435096740723,0.6080194711685181,0.30576860904693604,4.673603057861328,-0.6545774340629578,,,,,,,,,,,,,,,
cifar10_iid,cifar10,iid,0,fine_pruning,0.75,cifar10_iid/seed0/fine_pruning_alpha0.75,0.6841,0.7966666666666666,0.9093333333333333,0.11266666666666669,False,0.6854,0.022444444444444444,20,2,4.744448184967041,1.9523067474365234,0.0316363088786602,0.07687556743621826,0.13457362353801727,0.5447574853897095,0.48429417610168457,-0.6463733315467834,-0.7270718216896057,0.9339554905891418,4.34228515625,0.8009727597236633,0.12635421752929688,0.6849992275238037,-0.1487426608800888,1.737955927848816,1.601833462715149,0.0440172478556633,0.04775495082139969,0.4620975852012634,0.5822972655296326,0.6080194711685181,-0.27805203199386597,-0.2662891447544098,0.8129768371582031,,,,,,,,,,,,,,,
cifar10_iid,cifar10,iid,0,short_retrain,1.0,cifar10_iid/seed0/short_retrain_alpha1.00,0.6926,0.842,0.9093333333333333,0.06733333333333336,True,0.6854,0.022444444444444444,20,2,2.0451087951660156,2.442732334136963,-0.04661906138062477,-0.03902744501829147,0.6054565906524658,0.5434181690216064,0.6436229348182678,-0.6323800683021545,-0.5339257121086121,0.9292564392089844,0.7536566853523254,1.0500116348266602,-0.28313374519348145,-0.20322202146053314,0.7768293023109436,1.7256985902786255,1.9542163610458374,0.0942133292555809,0.08319119364023209,0.4909024238586426,0.584124743938446,0.7946255207061768,-0.22703401744365692,-0.16689138114452362,0.799427330493927,-0.04922262951731682,7.650215148925781,1.0477535724639893,0.09841014444828033,1.490855097770691,1.030106544494629,-0.06951145827770233,3.1245391368865967,1.0448507070541382,-0.06130923330783844,6.476042747497559,1.0505622625350952,-0.0007822639308869839,2.145451068878174,1.0366061925888062
cifar10_iid,cifar10,iid,0,federaser,1.0,cifar10_iid/seed0/federaser_alpha1.00,0.4229,0.035777777777777776,0.9093333333333333,0.8735555555555555,True,0.6854,0.022444444444444444,20,2,10.73742389678955,2.442732334136963,0.40701115131378174,1.7889434099197388,-0.7057008743286133,3.8584134578704834,0.6436229348182678,0.7443850040435791,4.462465763092041,-0.909888505935669,4.800915718078613,1.0500116348266602,0.5141854882240295,2.350983142852783,-0.8173666000366211,7.9732666015625,1.9542163610458374,0.30768635869026184,1.2552915811538696,-0.5714506506919861,3.713352680206299,0.7946255207061768,0.48820066452026367,2.281402587890625,-0.842807948589325,0.30304446816444397,7.650215148925781,1.4557883739471436,0.06457415223121643,1.490855097770691,2.7136282920837402,0.31087571382522583,3.1245391368865967,1.5509872436523438,0.3587923049926758,6.476042747497559,1.2776472568511963,0.1672006994485855,2.145451068878174,1.8484843969345093
cifar10_iid,cifar10,iid,0,grad_negation,1.0,cifar10_iid/seed0/grad_negation_alpha1.00,0.6899,0.7164444444444444,0.9093333333333333,0.1928888888888889,True,0.6854,0.022444444444444444,20,2,2.3277859687805176,2.442732334136963,-0.036961279809474945,-0.03521926328539848,0.541976273059845,0.6239418387413025,0.6436229348182678,-0.586951494216919,-0.5690034031867981,0.9012140035629272,0.9460170865058899,1.0500116348266602,-0.24464493989944458,-0.22041481733322144,0.6539902687072754,1.9329445362091064,1.9542163610458374,0.0941052958369255,0.09307511150836945,0.4389389157295227,0.6310375928878784,0.7946255207061768,-0.17333626747131348,-0.13765184581279755,0.6689739227294922,-0.03479398041963577,7.650215148925781,1.0553505420684814,0.1254909336566925,1.490855097770691,1.0344630479812622,-0.054226964712142944,3.1245391368865967,1.060426950454712,-0.04577384144067764,6.476042747497559,1.0566039085388184,-0.0022668957244604826,2.145451068878174,1.04299795627594
cifar10_iid,cifar10,iid,0,full_retrain,1.0,cifar10_iid/seed0/full_retrain_alpha1.00,0.6891,0.023444444444444445,0.9093333333333333,0.8858888888888888,True,0.6854,0.022444444444444444,20,2,24.66401481628418,2.442732334136963,0.23897702991962433,2.4127378463745117,-0.5535327792167664,11.308614730834961,0.6436229348182678,0.4797576069831848,8.429461479187012,-0.6510933637619019,11.984188079833984,1.0500116348266602,0.27309033274650574,3.1168832778930664,-0.5525891184806824,15.825742721557617,1.9542163610458374,0.16486786305904388,1.3350580930709839,-0.4906505346298218,9.293808937072754,0.7946255207061768,0.3209954500198364,3.7543087005615234,-0.6307345628738403,0.10078058391809464,7.650215148925781,3.2778241634368896,-0.021623438224196434,1.490855097770691,7.672362804412842,0.08071090281009674,3.1245391368865967,3.884840250015259,0.14895032346248627,6.476042747497559,2.4987823963165283,0.05478958785533905,2.145451068878174,4.392083168029785
cifar10_iid,cifar10,iid,0,fine_pruning,1.0,cifar10_iid/seed0/fine_pruning_alpha1.00,0.6849,0.6874444444444444,0.9093333333333333,0.2218888888888889,True,0.6854,0.022444444444444444,20,2,4.777177333831787,2.442732334136963,0.04068347439169884,0.07955722510814667,0.14922811090946198,0.5554662346839905,0.6436229348182678,-0.6281670331954956,-0.5421273708343506,0.9334705471992493,4.346742630004883,1.0500116348266602,0.13269256055355072,0.549308180809021,-0.13541902601718903,1.8050955533981323,1.9542163610458374,0.058554522693157196,0.05408299341797829,0.47311675548553467,0.6018756628036499,0.7946255207061768,-0.23596331477165222,-0.17872637510299683,0.8063275218009949,0.006723124999552965,7.650215148925781,1.1753851175308228,0.09841658920049667,1.490855097770691,1.0322214365005493,0.06537008285522461,3.1245391368865967,1.6593531370162964,-0.059186067432165146,6.476042747497559,1.0538880825042725,-0.024583622813224792,2.145451068878174,1.0452238321304321
cifar10_iid,cifar10,iid,1,short_retrain,0.25,cifar10_iid/seed1/short_retrain_alpha0.25,0.6912,0.9101111111111111,0.9164444444444444,0.006333333333333302,False,0.6929,0.017777777777777778,20,2,1.8133865594863892,0.8918164968490601,-0.05442354828119278,-0.11065665632486343,0.5997156500816345,0.50775545835495,0.16084767878055573,-0.625292181968689,-1.9738892316818237,0.9224454760551453,0.6942533850669861,0.28178930282592773,-0.31044694781303406,-0.7648574709892273,0.7836467623710632,1.5018309354782104,0.787310779094696,0.046774689108133316,0.08922068774700165,0.46418800950050354,0.5414350032806396,0.26498425006866455,-0.2196865826845169,-0.4488794803619385,0.7910768389701843,,,,,,,,,,,,,,,
cifar10_iid,cifar10,iid,1,federaser,0.25,cifar10_iid/seed1/federaser_alpha0.25,0.3739,0.3838888888888889,0.9164444444444444,0.5325555555555554,False,0.6929,0.017777777777777778,20,2,10.12126350402832,0.8918164968490601,0.22427977621555328,2.5452189445495605,-0.7998101711273193,3.7093915939331055,0.16084767878055573,0.6475470066070557,14.933416366577148,-0.9454736113548279,4.479430198669434,0.28178930282592773,0.39225268363952637,6.235393047332764,-0.8951963186264038,7.461394309997559,0.787310779094696,0.13334877789020538,1.2636960744857788,-0.6899868249893188,3.5983872413635254,0.26498425006866455,0.377119779586792,5.121145725250244,-0.9140265583992004,,,,,,,,,,,,,,,
cifar10_iid,cifar10,iid,1,grad_negation,0.25,cifar10_iid/seed1/grad_negation_alpha0.25,0.6798,0.8948888888888888,0.9164444444444444,0.02155555555555555,False,0.6929,0.017777777777777778,20,2,3.008523464202881,0.8918164968490601,-0.04217357560992241,-0.14226369559764862,0.36844345927238464,1.3961347341537476,0.16084767878055573,-0.26774248480796814,-2.3239660263061523,0.3673757314682007,1.4870764017105103,0.28178930282592773,-0.1967204511165619,-1.038144826889038,0.38671740889549255,2.081623077392578,0.787310779094696,0.02999679185450077,0.07930681109428406,0.34094780683517456,0.7470664978027344,0.26498425006866455,-0.09979414194822311,-0.28134825825691223,0.4955362379550934,,,,,,,,,,,,,,,
